Date,SPX,VIX
2003-04-28,914.840027,20.84
2003-04-29,917.840027,20.76
2003-04-30,916.919983,21.209999
2003-05-01,916.299988,21.59
2003-05-02,930.080017,20.629999
2003-05-05,926.549988,21.129999
2003-05-06,934.390015,20.799999
2003-05-07,929.619995,21.0
2003-05-08,920.27002,21.24
2003-05-09,933.409973,19.690001
2003-05-12,945.109985,19.52
2003-05-13,942.299988,19.91
2003-05-14,939.280029,20.0
2003-05-15,946.669983,19.24
2003-05-16,944.299988,18.4
2003-05-19,920.77002,20.51
2003-05-20,919.72998,21.290001
2003-05-21,923.419983,21.209999
2003-05-22,931.869995,19.780001
2003-05-23,933.219971,19.17
2003-05-27,951.47998,19.99
2003-05-28,953.219971,20.030001
2003-05-29,949.640015,20.43
2003-05-30,963.590027,19.469999
2003-06-02,967.0,20.85
2003-06-03,971.559998,20.84
2003-06-04,986.23999,20.620001
2003-06-05,990.140015,20.83
2003-06-06,987.76001,21.25
2003-06-09,975.929993,22.15
2003-06-10,984.840027,20.639999
2003-06-11,997.47998,20.209999
2003-06-12,998.51001,20.41
2003-06-13,988.609985,20.66
2003-06-16,1010.73999,20.219999
2003-06-17,1011.659973,20.01
2003-06-18,1010.090027,19.76
2003-06-19,994.700012,19.799999
2003-06-20,995.690002,19.139999
2003-06-23,981.640015,20.58
2003-06-24,983.450012,20.75
2003-06-25,975.320007,20.809999
2003-06-26,985.820007,19.4
2003-06-27,976.219971,19.16
2003-06-30,974.5,19.52
2003-07-01,982.320007,19.459999
2003-07-02,993.75,19.030001
2003-07-03,985.700012,19.389999
2003-07-07,1004.419983,20.059999
2003-07-08,1007.840027,19.48
2003-07-09,1002.210022,18.93
2003-07-10,988.700012,19.190001
2003-07-11,998.140015,18.469999
2003-07-14,1003.859985,19.59
2003-07-15,1000.419983,19.549999
2003-07-16,994.090027,19.76
2003-07-17,981.72998,20.219999
2003-07-18,993.320007,19.110001
2003-07-21,978.799988,19.780001
2003-07-22,988.109985,19.17
2003-07-23,988.609985,18.639999
2003-07-24,981.599976,18.6
2003-07-25,998.679993,17.75
2003-07-28,996.52002,18.360001
2003-07-29,989.280029,18.67
2003-07-30,987.48999,18.85
2003-07-31,990.309998,19.49
2003-08-01,980.150024,20.75
2003-08-04,982.820007,21.27
2003-08-05,965.460022,22.68
2003-08-06,967.080017,21.5
2003-08-07,974.119995,20.26
2003-08-08,977.590027,19.59
2003-08-11,980.590027,19.75
2003-08-12,990.349976,17.940001000000006
2003-08-13,984.030029,18.77
2003-08-14,990.51001,18.469999
2003-08-15,990.669983,18.27
2003-08-18,999.73999,18.18
2003-08-19,1002.349976,17.860001
2003-08-20,1000.299988,17.82
2003-08-21,1003.27002,17.84
2003-08-22,993.059998,18.549999
2003-08-25,993.710022,19.530001
2003-08-26,996.72998,19.49
2003-08-27,996.789978,19.129999
2003-08-28,1002.840027,18.48
2003-08-29,1008.01001,18.629999
2003-09-02,1021.98999,19.02
2003-09-03,1026.27002,19.440001
2003-09-04,1027.969971,18.709999
2003-09-05,1021.390015,18.17
2003-09-08,1031.640015,18.26
2003-09-09,1023.169983,18.85
2003-09-10,1010.919983,20.01
2003-09-11,1016.419983,19.25
2003-09-12,1018.630005,18.68
2003-09-15,1014.809998,19.280001
2003-09-16,1029.319946,18.030001
2003-09-17,1025.969971,18.15
2003-09-18,1039.579956,17.57
2003-09-19,1036.300049,17.540001
2003-09-22,1022.820007,19.65
2003-09-23,1029.030029,19.469999
2003-09-24,1009.380005,21.219999
2003-09-25,1003.27002,22.26
2003-09-26,996.849976,22.23
2003-09-29,1006.580017,21.67
2003-09-30,995.969971,22.719999
2003-10-01,1018.219971,21.07
2003-10-02,1020.23999,20.799999
2003-10-03,1029.849976,19.5
2003-10-06,1034.349976,19.51
2003-10-07,1039.25,19.41
2003-10-08,1033.780029,19.18
2003-10-09,1038.72998,18.82
2003-10-10,1038.060059,18.450001
2003-10-13,1045.349976,17.549999
2003-10-14,1049.47998,17.370001000000002
2003-10-15,1046.76001,17.690001000000006
2003-10-16,1050.069946,17.190001000000002
2003-10-17,1039.319946,17.620001000000006
2003-10-20,1044.680054,17.040001
2003-10-21,1046.030029,16.549999
2003-10-22,1030.359985,17.67
2003-10-23,1033.77002,17.68
2003-10-24,1028.910034,17.709999
2003-10-27,1031.130005,18.049999
2003-10-28,1046.790039,16.82
2003-10-29,1048.109985,16.43
2003-10-30,1046.939941,16.33
2003-10-31,1050.709961,16.1
2003-11-03,1059.02002,16.549999
2003-11-04,1053.25,16.549999
2003-11-05,1051.810059,16.860001
2003-11-06,1058.050049,16.74
2003-11-07,1053.209961,16.93
2003-11-10,1047.109985,17.620001000000006
2003-11-11,1046.569946,17.540001
2003-11-12,1058.530029,16.75
2003-11-13,1058.410034,16.469998999999998
2003-11-14,1050.349976,16.940001000000002
2003-11-17,1043.630005,18.6
2003-11-18,1034.150024,19.110001
2003-11-19,1042.439941,18.799999
2003-11-20,1033.650024,19.48
2003-11-21,1035.280029,18.98
2003-11-24,1052.079956,17.440001000000002
2003-11-25,1053.890015,16.709999
2003-11-26,1058.449951,16.23
2003-11-28,1058.199951,16.32
2003-12-01,1070.119995,16.77
2003-12-02,1066.619995,16.27
2003-12-03,1064.72998,16.629998999999998
2003-12-04,1069.719971,16.299999
2003-12-05,1061.5,17.09
2003-12-08,1069.300049,16.540001
2003-12-09,1060.180054,17.629998999999994
2003-12-10,1059.050049,17.870001000000006
2003-12-11,1071.209961,16.73
2003-12-12,1074.140015,16.41
2003-12-15,1068.040039,17.23
2003-12-16,1075.130005,15.93
2003-12-17,1076.47998,15.58
2003-12-18,1089.180054,16.16
2003-12-19,1088.660034,16.42
2003-12-22,1092.939941,16.940001000000002
2003-12-23,1096.02002,16.49
2003-12-24,1094.040039,16.66
2003-12-26,1095.890015,17.450001
2003-12-29,1109.47998,17.09
2003-12-30,1109.640015,17.68
2003-12-31,1111.920044,18.309999
2004-01-02,1108.47998,18.219999
2004-01-05,1122.219971,17.49
2004-01-06,1123.670044,16.73
2004-01-07,1126.329956,15.5
2004-01-08,1131.920044,15.61
2004-01-09,1121.859985,16.75
2004-01-12,1127.22998,16.82
2004-01-13,1121.219971,18.040001
2004-01-14,1130.52002,16.75
2004-01-15,1132.050049,15.56
2004-01-16,1139.829956,15.0
2004-01-20,1138.77002,15.21
2004-01-21,1147.619995,14.34
2004-01-22,1143.939941,14.71
2004-01-23,1141.550049,14.84
2004-01-26,1155.369995,14.55
2004-01-27,1144.050049,15.35
2004-01-28,1128.47998,16.780001000000002
2004-01-29,1134.109985,17.139999
2004-01-30,1131.130005,16.629998999999998
2004-02-02,1135.26001,17.110001
2004-02-03,1136.030029,17.34
2004-02-04,1126.52002,17.870001000000006
2004-02-05,1128.589966,17.709999
2004-02-06,1142.76001,16.0
2004-02-09,1139.810059,16.389999
2004-02-10,1145.540039,15.94
2004-02-11,1157.76001,15.39
2004-02-12,1152.109985,15.31
2004-02-13,1145.810059,15.58
2004-02-17,1156.98999,15.4
2004-02-18,1151.819946,15.59
2004-02-19,1147.060059,15.8
2004-02-20,1144.109985,16.040001
2004-02-23,1140.98999,16.290001
2004-02-24,1139.089966,15.9
2004-02-25,1143.670044,14.93
2004-02-26,1144.910034,14.83
2004-02-27,1144.939941,14.55
2004-03-01,1155.969971,14.44
2004-03-02,1149.099976,14.86
2004-03-03,1151.030029,14.55
2004-03-04,1154.869995,14.4
2004-03-05,1156.859985,14.48
2004-03-08,1147.199951,15.79
2004-03-09,1140.579956,16.6
2004-03-10,1123.890015,18.67
2004-03-11,1106.780029,20.67
2004-03-12,1120.569946,18.299999
2004-03-15,1104.48999,21.129999
2004-03-16,1110.699951,20.34
2004-03-17,1123.75,18.110001
2004-03-18,1122.319946,18.530001
2004-03-19,1109.780029,19.15
2004-03-22,1095.400024,21.58
2004-03-23,1093.949951,20.67
2004-03-24,1091.329956,19.809999
2004-03-25,1109.189941,17.879998999999994
2004-03-26,1108.060059,17.33
2004-03-29,1122.469971,16.5
2004-03-30,1127.0,16.280001000000002
2004-03-31,1126.209961,16.74
2004-04-01,1132.170044,16.65
2004-04-02,1141.810059,15.64
2004-04-05,1150.569946,14.97
2004-04-06,1148.160034,15.32
2004-04-07,1140.530029,15.76
2004-04-08,1139.319946,16.26
2004-04-12,1145.199951,15.28
2004-04-13,1129.439941,17.26
2004-04-14,1128.170044,15.62
2004-04-15,1128.839966,15.74
2004-04-16,1134.609985,14.94
2004-04-19,1135.819946,15.42
2004-04-20,1118.150024,16.67
2004-04-21,1124.089966,15.6
2004-04-22,1139.930054,14.61
2004-04-23,1140.599976,14.01
2004-04-26,1135.530029,14.77
2004-04-27,1138.109985,15.07
2004-04-28,1122.410034,16.290001
2004-04-29,1113.890015,16.6
2004-04-30,1107.300049,17.190001000000002
2004-05-03,1117.48999,16.620001000000002
2004-05-04,1119.550049,16.549999
2004-05-05,1121.530029,15.77
2004-05-06,1113.98999,17.049999
2004-05-07,1098.699951,18.129999
2004-05-10,1087.119995,19.77
2004-05-11,1095.449951,18.57
2004-05-12,1097.280029,18.139999
2004-05-13,1096.439941,18.860001
2004-05-14,1095.699951,18.469999
2004-05-17,1084.099976,19.959999
2004-05-18,1091.48999,19.33
2004-05-19,1088.680054,18.93
2004-05-20,1089.189941,18.67
2004-05-21,1093.560059,18.49
2004-05-24,1095.410034,18.08
2004-05-25,1113.050049,15.96
2004-05-26,1114.939941,15.97
2004-05-27,1121.280029,15.28
2004-05-28,1120.680054,15.5
2004-06-01,1121.199951,16.299999
2004-06-02,1124.98999,16.08
2004-06-03,1116.640015,17.030001000000002
2004-06-04,1122.5,16.780001000000002
2004-06-07,1140.420044,15.39
2004-06-08,1142.180054,15.01
2004-06-09,1131.329956,15.39
2004-06-10,1136.469971,15.04
2004-06-14,1125.290039,16.07
2004-06-15,1132.01001,15.05
2004-06-16,1133.560059,14.79
2004-06-17,1132.050049,15.15
2004-06-18,1135.02002,14.99
2004-06-21,1130.300049,15.26
2004-06-22,1134.410034,14.31
2004-06-23,1144.060059,13.98
2004-06-24,1140.650024,14.81
2004-06-25,1134.430054,15.19
2004-06-28,1133.349976,16.07
2004-06-29,1136.199951,15.47
2004-06-30,1140.839966,14.34
2004-07-01,1128.939941,15.2
2004-07-02,1125.380005,15.08
2004-07-06,1116.209961,16.25
2004-07-07,1118.329956,15.81
2004-07-08,1109.109985,16.200001
2004-07-09,1112.810059,15.78
2004-07-12,1114.349976,14.96
2004-07-13,1115.140015,14.46
2004-07-14,1111.469971,13.76
2004-07-15,1106.689941,14.71
2004-07-16,1101.390015,14.34
2004-07-19,1100.900024,15.17
2004-07-20,1108.670044,14.17
2004-07-21,1093.880005,16.41
2004-07-22,1096.839966,15.75
2004-07-23,1086.199951,16.5
2004-07-26,1084.069946,17.299999
2004-07-27,1094.829956,16.549999
2004-07-28,1095.420044,16.15
2004-07-29,1100.430054,15.68
2004-07-30,1101.719971,15.32
2004-08-02,1106.619995,15.37
2004-08-03,1099.689941,16.030001000000002
2004-08-04,1098.630005,16.209999
2004-08-05,1080.699951,18.32
2004-08-06,1063.969971,19.34
2004-08-09,1065.219971,18.889999
2004-08-10,1079.040039,17.469998999999998
2004-08-11,1075.790039,18.040001
2004-08-12,1063.22998,19.08
2004-08-13,1064.800049,17.98
2004-08-16,1079.339966,17.57
2004-08-17,1081.709961,17.02
2004-08-18,1095.170044,16.23
2004-08-19,1091.22998,16.959999
2004-08-20,1098.349976,16.0
2004-08-23,1095.680054,15.88
2004-08-24,1096.189941,15.33
2004-08-25,1104.959961,14.98
2004-08-26,1105.089966,14.91
2004-08-27,1107.77002,14.71
2004-08-30,1099.150024,15.44
2004-08-31,1104.23999,15.29
2004-09-01,1105.910034,14.91
2004-09-02,1118.310059,14.28
2004-09-03,1113.630005,13.91
2004-09-07,1121.300049,14.07
2004-09-08,1116.27002,14.06
2004-09-09,1118.380005,14.01
2004-09-10,1123.920044,13.76
2004-09-13,1125.819946,13.17
2004-09-14,1128.329956,13.56
2004-09-15,1120.369995,14.64
2004-09-16,1123.5,14.39
2004-09-17,1128.550049,14.03
2004-09-20,1122.199951,14.43
2004-09-21,1129.300049,13.66
2004-09-22,1113.560059,14.74
2004-09-23,1108.359985,14.8
2004-09-24,1110.109985,14.28
2004-09-27,1103.52002,14.62
2004-09-28,1110.060059,13.83
2004-09-29,1114.800049,13.21
2004-09-30,1114.579956,13.34
2004-10-01,1131.5,12.75
2004-10-04,1135.170044,13.41
2004-10-05,1134.47998,13.95
2004-10-06,1142.050049,13.28
2004-10-07,1130.650024,14.5
2004-10-08,1122.140015,15.05
2004-10-11,1124.390015,14.71
2004-10-12,1121.839966,15.05
2004-10-13,1113.650024,15.42
2004-10-14,1103.290039,16.43
2004-10-15,1108.199951,15.04
2004-10-18,1114.02002,14.71
2004-10-19,1103.22998,15.13
2004-10-20,1103.660034,14.85
2004-10-21,1106.48999,14.54
2004-10-22,1095.73999,15.28
2004-10-25,1094.800049,16.58
2004-10-26,1111.089966,16.389999
2004-10-27,1125.400024,15.72
2004-10-28,1127.439941,15.39
2004-10-29,1130.199951,16.27
2004-11-01,1130.51001,16.27
2004-11-02,1130.560059,16.18
2004-11-03,1143.199951,14.04
2004-11-04,1161.670044,13.97
2004-11-05,1166.170044,13.84
2004-11-08,1164.890015,13.8
2004-11-09,1164.079956,13.61
2004-11-10,1162.910034,13.08
2004-11-11,1173.47998,13.04
2004-11-12,1184.170044,13.33
2004-11-15,1183.810059,13.38
2004-11-16,1175.430054,13.21
2004-11-17,1181.939941,13.21
2004-11-18,1183.550049,12.98
2004-11-19,1170.339966,13.5
2004-11-22,1177.23999,12.97
2004-11-23,1176.939941,12.67
2004-11-24,1181.76001,12.72
2004-11-26,1182.650024,12.78
2004-11-29,1178.569946,13.3
2004-11-30,1173.819946,13.24
2004-12-01,1191.369995,12.97
2004-12-02,1190.329956,12.98
2004-12-03,1191.170044,12.96
2004-12-06,1190.25,13.19
2004-12-07,1177.069946,13.67
2004-12-08,1182.810059,13.19
2004-12-09,1189.23999,12.88
2004-12-10,1188.0,12.76
2004-12-13,1198.680054,12.54
2004-12-14,1203.380005,12.73
2004-12-15,1205.719971,12.35
2004-12-16,1203.209961,12.27
2004-12-17,1194.199951,11.95
2004-12-20,1194.650024,11.83
2004-12-21,1205.449951,11.55
2004-12-22,1209.569946,11.45
2004-12-23,1210.130005,11.23
2004-12-27,1204.920044,12.14
2004-12-28,1213.540039,12.0
2004-12-29,1213.449951,11.62
2004-12-30,1213.550049,12.56
2004-12-31,1211.920044,13.29
2005-01-03,1202.079956,14.08
2005-01-04,1188.050049,13.98
2005-01-05,1183.73999,14.09
2005-01-06,1187.890015,13.58
2005-01-07,1186.189941,13.49
2005-01-10,1190.25,13.23
2005-01-11,1182.98999,13.19
2005-01-12,1187.699951,12.56
2005-01-13,1177.449951,12.84
2005-01-14,1184.52002,12.43
2005-01-18,1195.97998,12.47
2005-01-19,1184.630005,13.18
2005-01-20,1175.410034,13.83
2005-01-21,1167.869995,14.36
2005-01-24,1163.75,14.65
2005-01-25,1168.410034,14.06
2005-01-26,1174.069946,13.44
2005-01-27,1174.550049,13.24
2005-01-28,1171.359985,13.24
2005-01-31,1181.27002,12.82
2005-02-01,1189.410034,12.03
2005-02-02,1193.189941,11.66
2005-02-03,1189.890015,11.79
2005-02-04,1203.030029,11.21
2005-02-07,1201.719971,11.73
2005-02-08,1202.300049,11.6
2005-02-09,1191.98999,12.0
2005-02-10,1197.01001,11.51
2005-02-11,1205.300049,11.43
2005-02-14,1206.140015,11.52
2005-02-15,1210.119995,11.27
2005-02-16,1210.339966,11.1
2005-02-17,1200.75,11.77
2005-02-18,1201.589966,11.18
2005-02-22,1184.160034,13.14
2005-02-23,1190.800049,12.39
2005-02-24,1200.199951,11.57
2005-02-25,1211.369995,11.49
2005-02-28,1203.599976,12.08
2005-03-01,1210.410034,12.04
2005-03-02,1210.079956,12.5
2005-03-03,1210.469971,12.93
2005-03-04,1222.119995,11.94
2005-03-07,1225.310059,12.26
2005-03-08,1219.430054,12.4
2005-03-09,1207.01001,12.7
2005-03-10,1209.25,12.49
2005-03-11,1200.079956,12.8
2005-03-14,1206.829956,12.39
2005-03-15,1197.75,13.15
2005-03-16,1188.069946,13.49
2005-03-17,1190.209961,13.29
2005-03-18,1189.650024,13.14
2005-03-21,1183.780029,13.61
2005-03-22,1171.709961,14.27
2005-03-23,1172.530029,14.06
2005-03-24,1171.420044,13.42
2005-03-28,1174.280029,13.75
2005-03-29,1165.359985,14.49
2005-03-30,1181.410034,13.64
2005-03-31,1180.589966,14.02
2005-04-01,1172.920044,14.09
2005-04-04,1176.119995,14.11
2005-04-05,1181.390015,13.68
2005-04-06,1184.069946,13.15
2005-04-07,1191.140015,12.33
2005-04-08,1181.199951,12.62
2005-04-11,1181.209961,11.98
2005-04-12,1187.76001,11.3
2005-04-13,1173.790039,13.31
2005-04-14,1162.050049,14.53
2005-04-15,1142.619995,17.74
2005-04-18,1145.97998,16.559998999999998
2005-04-19,1152.780029,14.96
2005-04-20,1137.5,16.92
2005-04-21,1159.949951,14.41
2005-04-22,1152.119995,15.38
2005-04-25,1162.099976,14.62
2005-04-26,1151.829956,14.91
2005-04-27,1156.380005,14.87
2005-04-28,1143.219971,16.860001
2005-04-29,1156.849976,15.31
2005-05-02,1162.160034,15.12
2005-05-03,1161.170044,14.53
2005-05-04,1175.650024,13.85
2005-05-05,1172.630005,13.98
2005-05-06,1171.349976,14.05
2005-05-09,1178.839966,13.75
2005-05-10,1166.219971,14.91
2005-05-11,1171.109985,14.45
2005-05-12,1159.359985,16.120001000000002
2005-05-13,1154.050049,16.32
2005-05-16,1165.689941,15.68
2005-05-17,1173.800049,14.57
2005-05-18,1185.560059,13.63
2005-05-19,1191.079956,13.32
2005-05-20,1189.280029,13.14
2005-05-23,1193.859985,12.95
2005-05-24,1194.069946,12.69
2005-05-25,1190.01001,12.58
2005-05-26,1197.619995,12.24
2005-05-27,1198.780029,12.15
2005-05-31,1191.5,13.29
2005-06-01,1202.219971,12.36
2005-06-02,1204.290039,11.84
2005-06-03,1196.02002,12.15
2005-06-06,1197.51001,12.28
2005-06-07,1197.26001,12.39
2005-06-08,1194.670044,12.7
2005-06-09,1200.930054,12.08
2005-06-10,1198.109985,11.96
2005-06-13,1200.819946,11.65
2005-06-14,1203.910034,11.79
2005-06-15,1206.579956,11.46
2005-06-16,1210.959961,11.15
2005-06-17,1216.959961,11.48
2005-06-20,1216.099976,11.47
2005-06-21,1213.609985,11.08
2005-06-22,1213.880005,11.05
2005-06-23,1200.72998,12.13
2005-06-24,1191.569946,12.18
2005-06-27,1190.689941,12.52
2005-06-28,1201.569946,11.58
2005-06-29,1199.849976,11.77
2005-06-30,1191.329956,12.04
2005-07-01,1194.439941,11.4
2005-07-05,1204.98999,11.68
2005-07-06,1194.939941,12.27
2005-07-07,1197.869995,12.49
2005-07-08,1211.859985,11.45
2005-07-11,1219.439941,11.28
2005-07-12,1222.209961,10.95
2005-07-13,1223.290039,10.84
2005-07-14,1226.5,10.81
2005-07-15,1227.920044,10.33
2005-07-18,1221.130005,10.77
2005-07-19,1229.349976,10.45
2005-07-20,1235.199951,10.23
2005-07-21,1227.040039,10.97
2005-07-22,1233.680054,10.52
2005-07-25,1229.030029,11.1
2005-07-26,1231.160034,10.99
2005-07-27,1236.790039,10.36
2005-07-28,1243.719971,10.52
2005-07-29,1234.180054,11.57
2005-08-01,1235.349976,12.08
2005-08-02,1244.119995,11.75
2005-08-03,1245.040039,11.83
2005-08-04,1235.859985,12.52
2005-08-05,1226.420044,12.48
2005-08-08,1223.130005,13.21
2005-08-09,1231.380005,12.4
2005-08-10,1229.130005,12.38
2005-08-11,1237.810059,12.42
2005-08-12,1230.390015,12.74
2005-08-15,1233.869995,12.26
2005-08-16,1219.339966,13.52
2005-08-17,1220.23999,13.3
2005-08-18,1219.02002,13.42
2005-08-19,1219.709961,13.42
2005-08-22,1221.72998,13.42
2005-08-23,1217.589966,13.34
2005-08-24,1209.589966,14.17
2005-08-25,1212.369995,13.73
2005-08-26,1205.099976,13.72
2005-08-29,1212.280029,13.52
2005-08-30,1208.410034,13.65
2005-08-31,1220.329956,12.6
2005-09-01,1221.589966,13.15
2005-09-02,1218.02002,13.57
2005-09-06,1233.390015,12.93
2005-09-07,1236.359985,12.52
2005-09-08,1231.670044,12.93
2005-09-09,1241.47998,11.98
2005-09-12,1240.560059,11.65
2005-09-13,1231.199951,12.39
2005-09-14,1227.160034,12.91
2005-09-15,1227.72998,12.49
2005-09-16,1237.910034,11.22
2005-09-19,1231.02002,12.14
2005-09-20,1221.339966,12.64
2005-09-21,1210.199951,13.79
2005-09-22,1214.619995,13.33
2005-09-23,1215.290039,12.96
2005-09-26,1215.630005,13.04
2005-09-27,1215.660034,12.76
2005-09-28,1216.890015,12.63
2005-09-29,1227.680054,12.24
2005-09-30,1228.810059,11.92
2005-10-03,1226.699951,12.46
2005-10-04,1214.469971,13.2
2005-10-05,1196.390015,14.55
2005-10-06,1191.48999,14.96
2005-10-07,1195.900024,14.59
2005-10-10,1187.329956,15.55
2005-10-11,1184.869995,15.63
2005-10-12,1177.680054,16.219998999999998
2005-10-13,1176.839966,16.469998999999998
2005-10-14,1186.569946,14.87
2005-10-17,1190.099976,14.67
2005-10-18,1178.140015,15.33
2005-10-19,1195.76001,13.5
2005-10-20,1177.800049,16.110001
2005-10-21,1179.589966,16.129998999999998
2005-10-24,1199.380005,14.74
2005-10-25,1196.540039,14.53
2005-10-26,1191.380005,14.59
2005-10-27,1178.900024,16.02
2005-10-28,1198.410034,14.25
2005-10-31,1207.01001,15.32
2005-11-01,1202.76001,14.85
2005-11-02,1214.76001,13.48
2005-11-03,1219.939941,13.0
2005-11-04,1220.140015,13.17
2005-11-07,1222.810059,13.1
2005-11-08,1218.589966,13.08
2005-11-09,1220.650024,12.8
2005-11-10,1230.959961,11.9
2005-11-11,1234.719971,11.63
2005-11-14,1233.76001,12.18
2005-11-15,1229.01001,12.23
2005-11-16,1231.209961,12.26
2005-11-17,1242.800049,11.25
2005-11-18,1248.27002,11.12
2005-11-21,1254.849976,10.82
2005-11-22,1261.22998,10.6
2005-11-23,1265.609985,10.96
2005-11-25,1268.25,10.88
2005-11-28,1257.459961,11.84
2005-11-29,1257.47998,11.89
2005-11-30,1249.47998,12.06
2005-12-01,1264.670044,11.24
2005-12-02,1265.079956,11.01
2005-12-05,1262.089966,11.6
2005-12-06,1263.699951,11.52
2005-12-07,1257.369995,12.18
2005-12-08,1255.839966,12.21
2005-12-09,1259.369995,11.69
2005-12-12,1260.430054,11.47
2005-12-13,1267.430054,11.11
2005-12-14,1272.73999,10.48
2005-12-15,1270.939941,10.73
2005-12-16,1267.319946,10.68
2005-12-19,1259.920044,11.38
2005-12-20,1259.619995,11.19
2005-12-21,1262.790039,10.81
2005-12-22,1268.119995,10.29
2005-12-23,1268.660034,10.27
2005-12-27,1256.540039,11.57
2005-12-28,1258.170044,11.35
2005-12-29,1254.420044,11.61
2005-12-30,1248.290039,12.07
2006-01-03,1268.800049,11.14
2006-01-04,1273.459961,11.37
2006-01-05,1273.47998,11.31
2006-01-06,1285.449951,11.0
2006-01-09,1290.150024,11.13
2006-01-10,1289.689941,10.86
2006-01-11,1294.180054,10.94
2006-01-12,1286.060059,11.2
2006-01-13,1287.609985,11.23
2006-01-17,1282.930054,11.91
2006-01-18,1277.930054,12.25
2006-01-19,1285.040039,11.98
2006-01-20,1261.48999,14.56
2006-01-23,1263.819946,13.93
2006-01-24,1266.859985,13.31
2006-01-25,1264.680054,12.87
2006-01-26,1273.829956,12.42
2006-01-27,1283.719971,11.97
2006-01-30,1285.189941,12.39
2006-01-31,1280.079956,12.95
2006-02-01,1282.459961,12.36
2006-02-02,1270.839966,13.23
2006-02-03,1264.030029,12.96
2006-02-06,1265.02002,13.04
2006-02-07,1254.780029,13.59
2006-02-08,1265.650024,12.83
2006-02-09,1263.780029,13.12
2006-02-10,1266.98999,12.87
2006-02-13,1262.859985,13.35
2006-02-14,1275.530029,12.25
2006-02-15,1280.0,12.31
2006-02-16,1289.380005,11.48
2006-02-17,1287.23999,12.01
2006-02-21,1283.030029,12.41
2006-02-22,1292.670044,11.88
2006-02-23,1287.790039,11.87
2006-02-24,1289.430054,11.46
2006-02-27,1294.119995,11.59
2006-02-28,1280.660034,12.34
2006-03-01,1291.23999,11.54
2006-03-02,1289.140015,11.72
2006-03-03,1287.22998,11.96
2006-03-06,1278.26001,12.74
2006-03-07,1275.880005,12.66
2006-03-08,1278.469971,12.32
2006-03-09,1272.22998,12.68
2006-03-10,1281.420044,11.85
2006-03-13,1284.130005,11.37
2006-03-14,1297.47998,10.74
2006-03-15,1303.02002,11.35
2006-03-16,1305.329956,11.98
2006-03-17,1307.25,12.12
2006-03-20,1305.079956,11.79
2006-03-21,1297.22998,11.62
2006-03-22,1305.040039,11.21
2006-03-23,1301.670044,11.17
2006-03-24,1302.949951,11.19
2006-03-27,1301.609985,11.46
2006-03-28,1293.22998,11.58
2006-03-29,1302.890015,10.95
2006-03-30,1300.25,11.57
2006-03-31,1294.869995,11.39
2006-04-03,1297.810059,11.57
2006-04-04,1305.930054,11.14
2006-04-05,1311.560059,11.13
2006-04-06,1309.040039,11.45
2006-04-07,1295.5,12.26
2006-04-10,1296.619995,12.19
2006-04-11,1286.569946,13.0
2006-04-12,1288.119995,12.76
2006-04-13,1289.119995,12.38
2006-04-17,1285.329956,12.58
2006-04-18,1307.280029,11.4
2006-04-19,1309.930054,11.32
2006-04-20,1311.459961,11.64
2006-04-21,1311.280029,11.59
2006-04-24,1308.109985,11.75
2006-04-25,1301.73999,11.75
2006-04-26,1305.410034,11.76
2006-04-27,1309.719971,11.84
2006-04-28,1310.609985,11.59
2006-05-01,1305.189941,12.54
2006-05-02,1313.209961,11.99
2006-05-03,1308.119995,11.99
2006-05-04,1312.25,11.86
2006-05-05,1325.76001,11.62
2006-05-08,1324.660034,12.0
2006-05-09,1325.140015,11.99
2006-05-10,1322.849976,11.78
2006-05-11,1305.920044,12.49
2006-05-12,1291.23999,14.19
2006-05-15,1294.5,13.57
2006-05-16,1292.079956,13.35
2006-05-17,1270.319946,16.26
2006-05-18,1261.810059,16.99
2006-05-19,1267.030029,17.18
2006-05-22,1262.069946,17.719998999999994
2006-05-23,1256.579956,18.26
2006-05-24,1258.569946,17.360001
2006-05-25,1272.880005,15.5
2006-05-26,1280.160034,14.26
2006-05-30,1259.869995,18.66
2006-05-31,1270.089966,16.440001000000002
2006-06-01,1285.709961,14.52
2006-06-02,1288.219971,14.32
2006-06-05,1265.290039,16.65
2006-06-06,1263.849976,17.34
2006-06-07,1256.150024,17.799999
2006-06-08,1257.930054,18.35
2006-06-09,1252.300049,18.120001
2006-06-12,1237.439941,20.959999
2006-06-13,1223.689941,23.809999
2006-06-14,1230.040039,21.459999
2006-06-15,1256.160034,15.9
2006-06-16,1251.540039,17.25
2006-06-19,1240.130005,17.83
2006-06-20,1240.119995,16.690001000000002
2006-06-21,1252.199951,15.52
2006-06-22,1245.599976,15.88
2006-06-23,1244.5,15.89
2006-06-26,1250.560059,15.62
2006-06-27,1239.199951,16.4
2006-06-28,1246.0,15.79
2006-06-29,1272.869995,13.03
2006-06-30,1270.199951,13.08
2006-07-03,1280.189941,13.05
2006-07-05,1270.910034,14.15
2006-07-06,1274.079956,13.65
2006-07-07,1265.47998,13.97
2006-07-10,1267.339966,14.02
2006-07-11,1272.430054,13.14
2006-07-12,1258.599976,14.49
2006-07-13,1242.280029,17.790001
2006-07-14,1236.199951,18.049999
2006-07-17,1234.48999,18.639999
2006-07-18,1236.859985,17.74
2006-07-19,1259.810059,15.55
2006-07-20,1249.130005,16.209999
